id,feature,truth,prediction,outcome,gold_evidence,scanner_evidence
PPS-DEV-078,v5,0,0,TN,,"바. 최근 10년 이내 50,000,000원(VAT별도) 이상 디자인서비스 용역 수행 실적이 있는 자"
PPS-DEV-078,v6,0,0,TN,,"바. 최근 10년 이내 50,000,000원(VAT별도) 이상 디자인서비스 용역 수행 실적이 있는 자"
PPS-DEV-078,v7,0,0,TN,,"바. 최근 10년 이내 50,000,000원(VAT별도) 이상 디자인서비스 용역 수행 실적이 있는 자"
PPS-DEV-078,v8,0,0,TN,,"바. 최근 10년 이내 50,000,000원(VAT별도) 이상 디자인서비스 용역 수행 실적이 있는 자"
PPS-DEV-079,v2,0,0,TN,,
PPS-DEV-079,v3,0,0,TN,,
PPS-DEV-079,v4,0,0,TN,,
PPS-DEV-079,v5,0,0,TN,,
PPS-DEV-079,v6,0,0,TN,,
PPS-DEV-079,v7,0,0,TN,,
PPS-DEV-079,v8,0,0,TN,,
PPS-DEV-080,v2,0,0,TN,,
PPS-DEV-080,v3,0,0,TN,,
PPS-DEV-080,v4,0,0,TN,,
PPS-DEV-080,v5,0,0,TN,,
PPS-DEV-080,v6,0,0,TN,,
PPS-DEV-080,v7,0,0,TN,,
PPS-DEV-080,v8,0,0,TN,,
PPS-DEV-081,v2,0,0,TN,,
PPS-DEV-081,v3,0,0,TN,,
PPS-DEV-081,v4,0,0,TN,,
PPS-DEV-081,v5,0,0,TN,,
PPS-DEV-081,v6,0,0,TN,,
PPS-DEV-081,v7,0,0,TN,,
PPS-DEV-081,v8,0,0,TN,,
PPS-DEV-082,v2,0,0,TN,,
PPS-DEV-082,v3,0,0,TN,,
PPS-DEV-082,v4,0,0,TN,,
PPS-DEV-082,v5,0,0,TN,,
PPS-DEV-082,v6,0,0,TN,,
PPS-DEV-082,v7,0,0,TN,,
PPS-DEV-082,v8,0,0,TN,,
PPS-DEV-083,v2,0,0,TN,,
PPS-DEV-083,v3,0,0,TN,,
PPS-DEV-083,v4,0,0,TN,,
PPS-DEV-083,v5,0,0,TN,,
PPS-DEV-083,v6,0,1,FP,,
PPS-DEV-083,v7,0,0,TN,,
PPS-DEV-083,v8,0,0,TN,,
PPS-DEV-084,v2,0,0,TN,,
PPS-DEV-084,v3,0,0,TN,,
PPS-DEV-084,v4,0,0,TN,,
PPS-DEV-084,v5,0,0,TN,,
PPS-DEV-084,v6,0,0,TN,,
PPS-DEV-084,v7,0,0,TN,,
PPS-DEV-084,v8,0,0,TN,,
PPS-DEV-085,v2,0,0,TN,,
PPS-DEV-085,v3,0,0,TN,,
PPS-DEV-085,v4,0,0,TN,,
PPS-DEV-085,v5,0,0,TN,,
PPS-DEV-085,v6,0,0,TN,,
PPS-DEV-085,v7,0,0,TN,,
PPS-DEV-085,v8,0,0,TN,,
PPS-DEV-086,v2,0,0,TN,,
PPS-DEV-086,v3,0,0,TN,,
PPS-DEV-086,v4,0,0,TN,,
PPS-DEV-086,v5,0,0,TN,,
PPS-DEV-086,v6,0,0,TN,,
PPS-DEV-086,v7,0,0,TN,,
PPS-DEV-086,v8,0,0,TN,,
PPS-DEV-087,v2,0,0,TN,,
PPS-DEV-087,v3,0,0,TN,,
PPS-DEV-087,v4,0,0,TN,,
PPS-DEV-087,v5,0,0,TN,,
PPS-DEV-087,v6,0,0,TN,,
PPS-DEV-087,v7,0,0,TN,,
PPS-DEV-087,v8,0,0,TN,,
PPS-DEV-088,v2,0,0,TN,,
PPS-DEV-088,v3,0,0,TN,,
PPS-DEV-088,v4,0,0,TN,,
PPS-DEV-088,v5,0,0,TN,,
PPS-DEV-088,v6,0,0,TN,,
PPS-DEV-088,v7,0,0,TN,,
PPS-DEV-088,v8,0,0,TN,,
PPS-DEV-089,v2,0,0,TN,,
PPS-DEV-089,v3,0,0,TN,,
PPS-DEV-089,v4,0,0,TN,,
PPS-DEV-089,v5,0,0,TN,,
PPS-DEV-089,v6,0,0,TN,,
PPS-DEV-089,v7,0,0,TN,,
PPS-DEV-089,v8,0,0,TN,,
PPS-DEV-090,v2,0,0,TN,,
PPS-DEV-090,v3,0,0,TN,,
PPS-DEV-090,v4,0,0,TN,,
PPS-DEV-090,v5,0,0,TN,,
PPS-DEV-090,v6,0,0,TN,,
PPS-DEV-090,v7,0,0,TN,,
PPS-DEV-090,v8,0,0,TN,,
PPS-DEV-091,v2,0,0,TN,,
PPS-DEV-091,v3,0,0,TN,,
PPS-DEV-091,v4,0,0,TN,,
PPS-DEV-091,v5,0,0,TN,,
PPS-DEV-091,v6,0,0,TN,,
PPS-DEV-091,v7,0,0,TN,,
PPS-DEV-091,v8,0,0,TN,,
PPS-DEV-092,v2,0,0,TN,,
PPS-DEV-092,v3,0,0,TN,,
PPS-DEV-092,v4,0,0,TN,,
PPS-DEV-092,v5,0,0,TN,,
PPS-DEV-092,v6,0,0,TN,,
PPS-DEV-092,v7,0,0,TN,,
PPS-DEV-092,v8,0,0,TN,,
PPS-DEV-093,v2,0,0,TN,,
PPS-DEV-093,v3,0,0,TN,,
PPS-DEV-093,v4,0,0,TN,,
PPS-DEV-093,v5,0,0,TN,,
PPS-DEV-093,v6,0,0,TN,,
PPS-DEV-093,v7,0,0,TN,,
PPS-DEV-093,v8,0,0,TN,,
PPS-DEV-094,v2,0,0,TN,,
PPS-DEV-094,v3,0,0,TN,,
PPS-DEV-094,v4,0,0,TN,,
PPS-DEV-094,v5,0,0,TN,,
PPS-DEV-094,v6,0,0,TN,,
PPS-DEV-094,v7,0,0,TN,,
PPS-DEV-094,v8,0,0,TN,,
PPS-DEV-095,v2,0,0,TN,,
PPS-DEV-095,v3,0,0,TN,,
PPS-DEV-095,v4,0,0,TN,,
PPS-DEV-095,v5,0,0,TN,,
PPS-DEV-095,v6,0,0,TN,,
PPS-DEV-095,v7,0,0,TN,,
PPS-DEV-095,v8,0,0,TN,,
PPS-DEV-096,v2,0,0,TN,,
PPS-DEV-096,v3,0,0,TN,,
PPS-DEV-096,v4,0,0,TN,,
PPS-DEV-096,v5,0,0,TN,,
PPS-DEV-096,v6,0,0,TN,,
PPS-DEV-096,v7,0,0,TN,,
PPS-DEV-096,v8,0,0,TN,,
PPS-DEV-097,v2,0,0,TN,,
PPS-DEV-097,v3,0,0,TN,,
PPS-DEV-097,v4,0,0,TN,,
PPS-DEV-097,v5,0,0,TN,,
PPS-DEV-097,v6,0,0,TN,,
PPS-DEV-097,v7,0,0,TN,,
PPS-DEV-097,v8,0,0,TN,,
PPS-DEV-098,v2,0,0,TN,,
PPS-DEV-098,v3,0,0,TN,,
PPS-DEV-098,v4,0,0,TN,,
PPS-DEV-098,v5,0,0,TN,,
PPS-DEV-098,v6,0,0,TN,,
PPS-DEV-098,v7,0,0,TN,,
PPS-DEV-098,v8,0,0,TN,,
PPS-DEV-099,v2,0,0,TN,,
PPS-DEV-099,v3,0,0,TN,,
PPS-DEV-099,v4,0,0,TN,,
PPS-DEV-099,v5,0,0,TN,,
PPS-DEV-099,v6,0,0,TN,,
PPS-DEV-099,v7,0,0,TN,,
PPS-DEV-099,v8,0,0,TN,,
PPS-DEV-100,v2,0,0,TN,,
PPS-DEV-100,v3,0,0,TN,,
PPS-DEV-100,v4,0,0,TN,,
PPS-DEV-100,v5,0,0,TN,,
PPS-DEV-100,v6,0,0,TN,,
PPS-DEV-100,v7,0,0,TN,,
PPS-DEV-100,v8,0,0,TN,,
PPS-DEV-101,v2,0,0,TN,,
PPS-DEV-101,v3,0,0,TN,,
PPS-DEV-101,v4,0,0,TN,,
PPS-DEV-101,v5,0,0,TN,,
PPS-DEV-101,v6,0,0,TN,,
PPS-DEV-101,v7,0,0,TN,,
PPS-DEV-101,v8,0,0,TN,,
PPS-DEV-102,v2,0,0,TN,,
PPS-DEV-102,v3,0,0,TN,,
PPS-DEV-102,v4,0,0,TN,,
PPS-DEV-102,v5,0,0,TN,,
PPS-DEV-102,v6,0,0,TN,,
PPS-DEV-102,v7,0,0,TN,,
PPS-DEV-102,v8,0,0,TN,,
PPS-DEV-103,v2,0,0,TN,,
PPS-DEV-103,v3,0,0,TN,,
PPS-DEV-103,v4,0,0,TN,,
PPS-DEV-103,v5,0,0,TN,,
PPS-DEV-103,v6,0,0,TN,,
PPS-DEV-103,v7,0,0,TN,,
PPS-DEV-103,v8,0,0,TN,,
PPS-DEV-104,v2,0,0,TN,,
PPS-DEV-104,v3,0,0,TN,,
PPS-DEV-104,v4,0,0,TN,,
PPS-DEV-104,v5,0,0,TN,,
PPS-DEV-104,v6,0,0,TN,,
PPS-DEV-104,v7,0,0,TN,,
PPS-DEV-104,v8,0,0,TN,,
PPS-DEV-105,v2,0,0,TN,,
PPS-DEV-105,v3,0,0,TN,,
PPS-DEV-105,v4,0,0,TN,,
PPS-DEV-105,v5,0,0,TN,,
PPS-DEV-105,v6,0,0,TN,,
PPS-DEV-105,v7,0,0,TN,,
PPS-DEV-105,v8,0,0,TN,,
PPS-DEV-106,v2,0,0,TN,,
PPS-DEV-106,v3,0,0,TN,,
PPS-DEV-106,v4,0,0,TN,,
PPS-DEV-106,v5,0,0,TN,,
PPS-DEV-106,v6,0,0,TN,,
PPS-DEV-106,v7,0,0,TN,,
PPS-DEV-106,v8,0,0,TN,,
PPS-DEV-107,v2,0,0,TN,,
PPS-DEV-107,v3,0,0,TN,,
PPS-DEV-107,v4,0,0,TN,,
PPS-DEV-107,v5,0,0,TN,,
PPS-DEV-107,v6,0,0,TN,,
PPS-DEV-107,v7,0,0,TN,,
PPS-DEV-107,v8,0,0,TN,,
PPS-DEV-108,v2,0,0,TN,,
PPS-DEV-108,v3,0,0,TN,,
PPS-DEV-108,v4,0,0,TN,,
PPS-DEV-108,v5,0,0,TN,,
PPS-DEV-108,v6,0,0,TN,,
PPS-DEV-108,v7,0,0,TN,,
PPS-DEV-108,v8,0,0,TN,,
PPS-DEV-109,v2,0,0,TN,,
PPS-DEV-109,v3,0,0,TN,,
PPS-DEV-109,v4,0,0,TN,,
PPS-DEV-109,v5,0,0,TN,,
PPS-DEV-109,v6,0,0,TN,,
PPS-DEV-109,v7,0,0,TN,,
PPS-DEV-109,v8,0,0,TN,,
PPS-DEV-110,v2,0,0,TN,,
PPS-DEV-110,v3,0,0,TN,,
PPS-DEV-110,v4,0,0,TN,,
PPS-DEV-110,v5,0,0,TN,,
PPS-DEV-110,v6,0,0,TN,,
PPS-DEV-110,v7,0,0,TN,,
PPS-DEV-110,v8,0,0,TN,,
PPS-DEV-111,v2,0,0,TN,,
PPS-DEV-111,v3,0,0,TN,,
PPS-DEV-111,v4,0,0,TN,,
PPS-DEV-111,v5,0,0,TN,,
PPS-DEV-111,v6,0,0,TN,,
PPS-DEV-111,v7,0,0,TN,,
PPS-DEV-111,v8,0,0,TN,,
PPS-DEV-112,v2,0,0,TN,,
PPS-DEV-112,v3,0,0,TN,,
PPS-DEV-112,v4,0,0,TN,,
PPS-DEV-112,v5,0,0,TN,,
PPS-DEV-112,v6,0,0,TN,,
PPS-DEV-112,v7,0,0,TN,,
PPS-DEV-112,v8,0,0,TN,,
PPS-DEV-113,v2,0,0,TN,,
PPS-DEV-113,v3,0,0,TN,,
PPS-DEV-113,v4,0,0,TN,,
PPS-DEV-113,v5,0,0,TN,,
PPS-DEV-113,v6,0,0,TN,,
PPS-DEV-113,v7,0,0,TN,,
PPS-DEV-113,v8,0,0,TN,,
PPS-DEV-114,v2,0,0,TN,,
PPS-DEV-114,v3,0,0,TN,,
PPS-DEV-114,v4,0,0,TN,,
PPS-DEV-114,v5,0,0,TN,,
PPS-DEV-114,v6,0,0,TN,,
PPS-DEV-114,v7,0,0,TN,,
PPS-DEV-114,v8,0,0,TN,,
PPS-DEV-115,v2,0,0,TN,,
PPS-DEV-115,v3,0,0,TN,,
PPS-DEV-115,v4,0,0,TN,,
PPS-DEV-115,v5,0,0,TN,,
PPS-DEV-115,v6,0,0,TN,,
PPS-DEV-115,v7,0,0,TN,,
PPS-DEV-115,v8,0,0,TN,,
PPS-DEV-116,v2,0,0,TN,,
PPS-DEV-116,v3,0,0,TN,,
PPS-DEV-116,v4,0,0,TN,,
PPS-DEV-116,v5,0,0,TN,,
PPS-DEV-116,v6,0,0,TN,,
PPS-DEV-116,v7,0,0,TN,,
PPS-DEV-116,v8,0,0,TN,,
PPS-DEV-117,v2,0,0,TN,,
PPS-DEV-117,v3,0,0,TN,,
PPS-DEV-117,v4,0,0,TN,,
PPS-DEV-117,v5,0,0,TN,,
PPS-DEV-117,v6,0,0,TN,,
PPS-DEV-117,v7,0,0,TN,,
PPS-DEV-117,v8,0,0,TN,,
PPS-DEV-118,v2,0,0,TN,,
PPS-DEV-118,v3,0,0,TN,,
PPS-DEV-118,v4,0,0,TN,,
PPS-DEV-118,v5,0,0,TN,,
PPS-DEV-118,v6,0,0,TN,,
PPS-DEV-118,v7,0,0,TN,,
PPS-DEV-118,v8,0,0,TN,,
PPS-DEV-119,v2,0,0,TN,,
PPS-DEV-119,v3,0,0,TN,,
PPS-DEV-119,v4,0,0,TN,,
PPS-DEV-119,v5,0,0,TN,,
PPS-DEV-119,v6,0,0,TN,,
PPS-DEV-119,v7,0,0,TN,,
PPS-DEV-119,v8,0,0,TN,,
PPS-DEV-120,v2,0,0,TN,,
PPS-DEV-120,v3,0,0,TN,,
PPS-DEV-120,v4,0,0,TN,,
PPS-DEV-120,v5,0,0,TN,,
PPS-DEV-120,v6,0,0,TN,,
PPS-DEV-120,v7,0,0,TN,,
PPS-DEV-120,v8,0,0,TN,,
PPS-DEV-121,v2,0,0,TN,,
PPS-DEV-121,v3,0,0,TN,,
PPS-DEV-121,v4,0,0,TN,,
PPS-DEV-121,v5,0,0,TN,,
PPS-DEV-121,v6,0,0,TN,,
PPS-DEV-121,v7,0,0,TN,,
PPS-DEV-121,v8,0,0,TN,,
PPS-DEV-122,v2,0,0,TN,,
PPS-DEV-122,v3,0,0,TN,,
PPS-DEV-122,v4,0,0,TN,,
PPS-DEV-122,v5,0,0,TN,,
PPS-DEV-122,v6,0,0,TN,,
PPS-DEV-122,v7,0,0,TN,,
PPS-DEV-122,v8,0,0,TN,,
PPS-DEV-123,v2,0,0,TN,,
PPS-DEV-123,v3,0,0,TN,,
PPS-DEV-123,v4,0,0,TN,,
PPS-DEV-123,v5,0,0,TN,,
PPS-DEV-123,v6,0,0,TN,,
PPS-DEV-123,v7,0,0,TN,,
PPS-DEV-123,v8,0,0,TN,,
PPS-DEV-124,v2,0,0,TN,,
PPS-DEV-124,v3,0,0,TN,,
PPS-DEV-124,v4,0,0,TN,,
PPS-DEV-124,v5,0,0,TN,,
PPS-DEV-124,v6,0,0,TN,,
PPS-DEV-124,v7,0,0,TN,,
PPS-DEV-124,v8,0,0,TN,,
PPS-DEV-125,v2,0,0,TN,,
PPS-DEV-125,v3,0,0,TN,,
PPS-DEV-125,v4,0,0,TN,,
PPS-DEV-125,v5,0,0,TN,,
PPS-DEV-125,v6,0,0,TN,,
PPS-DEV-125,v7,0,0,TN,,
PPS-DEV-125,v8,0,0,TN,,
PPS-DEV-126,v2,0,0,TN,,
PPS-DEV-126,v3,0,0,TN,,
PPS-DEV-126,v4,0,0,TN,,
PPS-DEV-126,v5,0,0,TN,,
PPS-DEV-126,v6,0,0,TN,,
PPS-DEV-126,v7,0,0,TN,,
PPS-DEV-126,v8,0,0,TN,,
PPS-DEV-127,v2,0,0,TN,,
PPS-DEV-127,v3,0,0,TN,,
PPS-DEV-127,v4,0,0,TN,,
PPS-DEV-127,v5,0,0,TN,,
PPS-DEV-127,v6,0,0,TN,,
PPS-DEV-127,v7,0,0,TN,,
PPS-DEV-127,v8,0,0,TN,,
PPS-DEV-128,v2,0,0,TN,,
PPS-DEV-128,v3,0,0,TN,,
PPS-DEV-128,v4,0,0,TN,,
PPS-DEV-128,v5,0,0,TN,,
PPS-DEV-128,v6,0,0,TN,,
PPS-DEV-128,v7,0,0,TN,,
PPS-DEV-128,v8,0,0,TN,,
PPS-DEV-129,v2,0,0,TN,,
PPS-DEV-129,v3,0,0,TN,,
PPS-DEV-129,v4,0,0,TN,,
PPS-DEV-129,v5,0,0,TN,,
PPS-DEV-129,v6,0,0,TN,,
PPS-DEV-129,v7,0,0,TN,,
PPS-DEV-129,v8,0,0,TN,,
PPS-DEV-130,v2,0,0,TN,,
PPS-DEV-130,v3,0,0,TN,,
PPS-DEV-130,v4,0,0,TN,,
PPS-DEV-130,v5,0,0,TN,,
PPS-DEV-130,v6,0,0,TN,,
PPS-DEV-130,v7,0,0,TN,,
PPS-DEV-130,v8,0,0,TN,,
PPS-DEV-131,v2,0,0,TN,,
PPS-DEV-131,v3,0,0,TN,,
PPS-DEV-131,v4,0,0,TN,,
PPS-DEV-131,v5,0,0,TN,,
PPS-DEV-131,v6,0,0,TN,,
PPS-DEV-131,v7,0,0,TN,,
PPS-DEV-131,v8,0,0,TN,,
PPS-DEV-132,v2,0,0,TN,,
PPS-DEV-132,v3,0,0,TN,,
PPS-DEV-132,v4,0,0,TN,,
PPS-DEV-132,v5,0,0,TN,,
PPS-DEV-132,v6,0,0,TN,,
PPS-DEV-132,v7,0,0,TN,,
PPS-DEV-132,v8,0,0,TN,,
PPS-DEV-133,v2,0,0,TN,,
PPS-DEV-133,v3,0,0,TN,,
PPS-DEV-133,v4,0,0,TN,,
PPS-DEV-133,v5,0,0,TN,,
PPS-DEV-133,v6,0,0,TN,,
PPS-DEV-133,v7,0,0,TN,,
PPS-DEV-133,v8,0,0,TN,,
PPS-DEV-134,v2,0,0,TN,,
PPS-DEV-134,v3,0,0,TN,,
PPS-DEV-134,v4,0,0,TN,,
PPS-DEV-134,v5,0,0,TN,,
PPS-DEV-134,v6,0,0,TN,,
PPS-DEV-134,v7,0,0,TN,,
PPS-DEV-134,v8,0,0,TN,,
PPS-DEV-135,v2,0,0,TN,,
PPS-DEV-135,v3,0,0,TN,,
PPS-DEV-135,v4,0,0,TN,,
PPS-DEV-135,v5,0,0,TN,,
PPS-DEV-135,v6,0,0,TN,,
PPS-DEV-135,v7,0,0,TN,,
PPS-DEV-135,v8,0,0,TN,,
PPS-DEV-136,v2,0,0,TN,,
PPS-DEV-136,v3,0,0,TN,,
PPS-DEV-136,v4,0,0,TN,,
PPS-DEV-136,v5,0,0,TN,,
PPS-DEV-136,v6,0,0,TN,,
PPS-DEV-136,v7,0,0,TN,,
PPS-DEV-136,v8,0,0,TN,,
PPS-DEV-137,v2,0,0,TN,,
PPS-DEV-137,v3,0,0,TN,,
PPS-DEV-137,v4,0,0,TN,,
PPS-DEV-137,v5,0,0,TN,,
PPS-DEV-137,v6,0,0,TN,,
PPS-DEV-137,v7,0,0,TN,,
PPS-DEV-137,v8,0,0,TN,,
PPS-DEV-138,v2,0,1,FP,,"다. 문화행사 수행실적 (최근 3년간) : 6점 구 분 건 수 평 점 사업수행 실적 공고일 기준 단일 건 금액 7천만 원 이상 6건 이상 || 4.0 ※ 입찰공고일 기준 최근 3년 이내 정부 (국가 및 지자체, 산하기관, 정부 투자기관 포함) 및 산하 공기업, 민자 또는 민간 기업이 발주한 단일행사 (축제, 문화행사, 박람회, 전시 및 홍보 마케팅) 로 계약 규모가 7천만 원(부가세 포함) 이상인 수행 실적 ※ 용역이 완료된 실적의 ‘실적증명서’를 제출한 경우만 인정하며, 원본에 한함 || 5.4 문화 행사 수행 실적 ○ 문화행사 수행실적 (최근 3년/ 7천만 원 이상 단일계약) 수행실적 건수 점 수 비 고 6건 이상"
PPS-DEV-138,v3,0,0,TN,,"다. 문화행사 수행실적 (최근 3년간) : 6점 구 분 건 수 평 점 사업수행 실적 공고일 기준 단일 건 금액 7천만 원 이상 6건 이상 || 4.0 ※ 입찰공고일 기준 최근 3년 이내 정부 (국가 및 지자체, 산하기관, 정부 투자기관 포함) 및 산하 공기업, 민자 또는 민간 기업이 발주한 단일행사 (축제, 문화행사, 박람회, 전시 및 홍보 마케팅) 로 계약 규모가 7천만 원(부가세 포함) 이상인 수행 실적 ※ 용역이 완료된 실적의 ‘실적증명서’를 제출한 경우만 인정하며, 원본에 한함 || 5.4 문화 행사 수행 실적 ○ 문화행사 수행실적 (최근 3년/ 7천만 원 이상 단일계약) 수행실적 건수 점 수 비 고 6건 이상"
PPS-DEV-138,v4,0,0,TN,,"다. 문화행사 수행실적 (최근 3년간) : 6점 구 분 건 수 평 점 사업수행 실적 공고일 기준 단일 건 금액 7천만 원 이상 6건 이상 || 4.0 ※ 입찰공고일 기준 최근 3년 이내 정부 (국가 및 지자체, 산하기관, 정부 투자기관 포함) 및 산하 공기업, 민자 또는 민간 기업이 발주한 단일행사 (축제, 문화행사, 박람회, 전시 및 홍보 마케팅) 로 계약 규모가 7천만 원(부가세 포함) 이상인 수행 실적 ※ 용역이 완료된 실적의 ‘실적증명서’를 제출한 경우만 인정하며, 원본에 한함 || 5.4 문화 행사 수행 실적 ○ 문화행사 수행실적 (최근 3년/ 7천만 원 이상 단일계약) 수행실적 건수 점 수 비 고 6건 이상"
PPS-DEV-138,v5,0,0,TN,,"다. 문화행사 수행실적 (최근 3년간) : 6점 구 분 건 수 평 점 사업수행 실적 공고일 기준 단일 건 금액 7천만 원 이상 6건 이상 || 4.0 ※ 입찰공고일 기준 최근 3년 이내 정부 (국가 및 지자체, 산하기관, 정부 투자기관 포함) 및 산하 공기업, 민자 또는 민간 기업이 발주한 단일행사 (축제, 문화행사, 박람회, 전시 및 홍보 마케팅) 로 계약 규모가 7천만 원(부가세 포함) 이상인 수행 실적 ※ 용역이 완료된 실적의 ‘실적증명서’를 제출한 경우만 인정하며, 원본에 한함 || 5.4 문화 행사 수행 실적 ○ 문화행사 수행실적 (최근 3년/ 7천만 원 이상 단일계약) 수행실적 건수 점 수 비 고 6건 이상"
PPS-DEV-138,v6,0,0,TN,,"다. 문화행사 수행실적 (최근 3년간) : 6점 구 분 건 수 평 점 사업수행 실적 공고일 기준 단일 건 금액 7천만 원 이상 6건 이상 || 4.0 ※ 입찰공고일 기준 최근 3년 이내 정부 (국가 및 지자체, 산하기관, 정부 투자기관 포함) 및 산하 공기업, 민자 또는 민간 기업이 발주한 단일행사 (축제, 문화행사, 박람회, 전시 및 홍보 마케팅) 로 계약 규모가 7천만 원(부가세 포함) 이상인 수행 실적 ※ 용역이 완료된 실적의 ‘실적증명서’를 제출한 경우만 인정하며, 원본에 한함 || 5.4 문화 행사 수행 실적 ○ 문화행사 수행실적 (최근 3년/ 7천만 원 이상 단일계약) 수행실적 건수 점 수 비 고 6건 이상"
PPS-DEV-138,v7,0,0,TN,,"다. 문화행사 수행실적 (최근 3년간) : 6점 구 분 건 수 평 점 사업수행 실적 공고일 기준 단일 건 금액 7천만 원 이상 6건 이상 || 4.0 ※ 입찰공고일 기준 최근 3년 이내 정부 (국가 및 지자체, 산하기관, 정부 투자기관 포함) 및 산하 공기업, 민자 또는 민간 기업이 발주한 단일행사 (축제, 문화행사, 박람회, 전시 및 홍보 마케팅) 로 계약 규모가 7천만 원(부가세 포함) 이상인 수행 실적 ※ 용역이 완료된 실적의 ‘실적증명서’를 제출한 경우만 인정하며, 원본에 한함 || 5.4 문화 행사 수행 실적 ○ 문화행사 수행실적 (최근 3년/ 7천만 원 이상 단일계약) 수행실적 건수 점 수 비 고 6건 이상"
PPS-DEV-138,v8,0,0,TN,,"다. 문화행사 수행실적 (최근 3년간) : 6점 구 분 건 수 평 점 사업수행 실적 공고일 기준 단일 건 금액 7천만 원 이상 6건 이상 || 4.0 ※ 입찰공고일 기준 최근 3년 이내 정부 (국가 및 지자체, 산하기관, 정부 투자기관 포함) 및 산하 공기업, 민자 또는 민간 기업이 발주한 단일행사 (축제, 문화행사, 박람회, 전시 및 홍보 마케팅) 로 계약 규모가 7천만 원(부가세 포함) 이상인 수행 실적 ※ 용역이 완료된 실적의 ‘실적증명서’를 제출한 경우만 인정하며, 원본에 한함 || 5.4 문화 행사 수행 실적 ○ 문화행사 수행실적 (최근 3년/ 7천만 원 이상 단일계약) 수행실적 건수 점 수 비 고 6건 이상"
PPS-DEV-139,v2,0,0,TN,,
PPS-DEV-139,v3,0,0,TN,,
PPS-DEV-139,v4,0,0,TN,,
PPS-DEV-139,v5,0,0,TN,,
PPS-DEV-139,v6,0,0,TN,,
PPS-DEV-139,v7,0,0,TN,,
PPS-DEV-139,v8,0,0,TN,,
PPS-DEV-140,v2,0,0,TN,,
PPS-DEV-140,v3,0,0,TN,,
PPS-DEV-140,v4,0,0,TN,,
PPS-DEV-140,v5,0,0,TN,,
PPS-DEV-140,v6,0,0,TN,,
PPS-DEV-140,v7,0,0,TN,,
PPS-DEV-140,v8,0,0,TN,,
PPS-DEV-141,v2,0,0,TN,,
PPS-DEV-141,v3,0,0,TN,,
PPS-DEV-141,v4,0,1,FP,,
PPS-DEV-141,v5,0,0,TN,,
PPS-DEV-141,v6,0,0,TN,,
PPS-DEV-141,v7,0,0,TN,,
PPS-DEV-141,v8,0,0,TN,,
PPS-DEV-142,v2,0,0,TN,,
PPS-DEV-142,v3,0,0,TN,,
PPS-DEV-142,v4,0,0,TN,,
PPS-DEV-142,v5,0,0,TN,,
PPS-DEV-142,v6,0,0,TN,,
PPS-DEV-142,v7,0,0,TN,,
PPS-DEV-142,v8,0,0,TN,,
PPS-DEV-143,v2,0,0,TN,,
PPS-DEV-143,v3,0,0,TN,,
PPS-DEV-143,v4,0,0,TN,,
PPS-DEV-143,v5,0,0,TN,,
PPS-DEV-143,v6,0,0,TN,,
PPS-DEV-143,v7,0,0,TN,,
PPS-DEV-143,v8,0,0,TN,,
PPS-DEV-144,v2,0,0,TN,,
PPS-DEV-144,v3,0,0,TN,,
PPS-DEV-144,v4,0,0,TN,,
PPS-DEV-144,v5,0,0,TN,,
PPS-DEV-144,v6,0,0,TN,,
PPS-DEV-144,v7,0,0,TN,,
PPS-DEV-144,v8,0,0,TN,,
PPS-DEV-145,v2,0,0,TN,,
PPS-DEV-145,v3,0,0,TN,,
PPS-DEV-145,v4,0,0,TN,,
PPS-DEV-145,v5,0,0,TN,,
PPS-DEV-145,v6,0,0,TN,,
PPS-DEV-145,v7,0,0,TN,,
PPS-DEV-145,v8,0,0,TN,,
PPS-DEV-146,v2,0,0,TN,,
PPS-DEV-146,v3,0,0,TN,,
PPS-DEV-146,v4,0,0,TN,,
PPS-DEV-146,v5,0,0,TN,,
PPS-DEV-146,v6,0,0,TN,,
PPS-DEV-146,v7,0,0,TN,,
PPS-DEV-146,v8,0,0,TN,,
PPS-DEV-147,v2,0,0,TN,,
PPS-DEV-147,v3,0,0,TN,,
PPS-DEV-147,v4,0,0,TN,,
PPS-DEV-147,v5,0,0,TN,,
PPS-DEV-147,v6,0,1,FP,,
PPS-DEV-147,v7,0,1,FP,,
PPS-DEV-147,v8,0,0,TN,,
PPS-DEV-148,v2,0,0,TN,,
PPS-DEV-148,v3,0,0,TN,,
PPS-DEV-148,v4,0,0,TN,,
PPS-DEV-148,v5,0,0,TN,,
PPS-DEV-148,v6,0,0,TN,,
PPS-DEV-148,v7,0,0,TN,,
PPS-DEV-148,v8,0,0,TN,,
PPS-DEV-149,v2,0,0,TN,,
PPS-DEV-149,v3,0,0,TN,,
PPS-DEV-149,v4,0,0,TN,,
PPS-DEV-149,v5,0,0,TN,,
PPS-DEV-149,v6,0,0,TN,,
PPS-DEV-149,v7,0,0,TN,,
PPS-DEV-149,v8,0,0,TN,,
PPS-DEV-150,v2,0,0,TN,,
PPS-DEV-150,v3,0,0,TN,,
PPS-DEV-150,v4,0,0,TN,,
PPS-DEV-150,v5,0,0,TN,,
PPS-DEV-150,v6,0,0,TN,,
PPS-DEV-150,v7,0,0,TN,,
PPS-DEV-150,v8,0,0,TN,,
PPS-DEV-151,v2,0,0,TN,,
PPS-DEV-151,v3,0,0,TN,,
